Season,Week,Celebrity,Vote_Share,Survival_Value,Judge_Score
25,2,Derek Fisher,0.07814693002010996,0.1476167654860351,19.0
25,2,Sasha Pieterse,0.07631848304802136,0.1585853934681959,22.5
25,2,Lindsey Stirling,0.0749158695155685,0.15718277993574303,22.5
25,2,Jordan Fisher,0.0697150851734816,0.15746645628833444,24.0
25,2,Drew Scott,0.06040482354916186,0.13535911970976533,20.5
25,2,Barbara Corcoran,0.041916757751839825,0.10407397895819392,17.0
25,4,Nick Lachey,0.10520030729622262,0.18638111910404115,22.0
25,4,Terrell Owens,0.10402305213958375,0.19258393774811305,24.0
25,4,Vanessa Lachey,0.0993664409520378,0.1879273265605671,24.0
25,4,Frankie Muniz,0.09907196755520782,0.18763285316373712,24.0
25,4,Drew Scott,0.09803662487552514,0.18659751048405443,24.0
25,4,Nikki Bella,0.09793830352146134,0.18649918912999064,24.0
25,4,Victoria Arlen,0.0969671541238,0.19659815043339546,27.0
25,4,Lindsey Stirling,0.09097741005617782,0.1869183694654179,26.0
25,4,Jordan Fisher,0.08266795056295353,0.18967902067325976,29.0
25,4,Sasha Pieterse,0.07410572303583031,0.1626666086443596,24.0
25,4,Derek Fisher,0.05164506579451285,0.13651591450268674,23.0
25,5,Vanessa Lachey,0.11152504179210741,0.20347906478026084,24.0
25,5,Terrell Owens,0.10921516739273354,0.20500060800539338,25.0
25,5,Drew Scott,0.10805820362292569,0.2038436442355855,25.0
25,5,Frankie Muniz,0.10798155606097448,0.21909266717165987,29.0
25,5,Nick Lachey,0.10624544491166306,0.19053663265080373,22.0
25,5,Victoria Arlen,0.10489899649729306,0.20834727235896566,27.0
25,5,Nikki Bella,0.10032204350441447,0.20377031936608708,27.0
25,5,Lindsey Stirling,0.09953525815451511,0.20681495164069413,28.0
25,5,Jordan Fisher,0.09067118349263327,0.20561371222782507,30.0
25,5,Sasha Pieterse,0.061547104478690745,0.1535011274668442,24.0
25,6,Drew Scott,0.12440421845642104,0.22244343414237516,30.0
25,6,Victoria Arlen,0.12221461460618986,0.22352180414834244,31.0
25,6,Frankie Muniz,0.12125456762479703,0.22256175716694962,31.0
25,6,Terrell Owens,0.11659567861713961,0.23751071129648305,37.0
25,6,Vanessa Lachey,0.11495814159883004,0.232605200421975,36.0
25,6,Lindsey Stirling,0.11062573447677641,0.24134468872471526,40.0
25,6,Jordan Fisher,0.10253520593663827,0.22998618632837864,39.0
25,6,Nikki Bella,0.09987371631907191,0.21752077514221685,36.0
25,6,Nick Lachey,0.08753812226475317,0.17250544252591343,26.0
25,7,Drew Scott,0.14361665396422366,0.27617479349849083,28.5
25,7,Frankie Muniz,0.13747489956310013,0.2770097832833814,30.0
25,7,Victoria Arlen,0.13413705727442493,0.26669519680869214,28.5
25,7,Lindsey Stirling,0.12882948509592962,0.24743413625816868,25.5
25,7,Terrell Owens,0.1280798721514749,0.24203336052303792,24.5
25,7,Vanessa Lachey,0.12239825135868133,0.24797964670693445,27.0
25,7,Jordan Fisher,0.12081862326820195,0.24640001861645505,27.0
25,7,Nikki Bella,0.08464515721360828,0.19627306418983326,24.0
25,8,Drew Scott,0.18882662066533473,0.3389863650733209,23.5
25,8,Frankie Muniz,0.18261024409782173,0.35193931757916785,26.5
25,8,Victoria Arlen,0.17956007599391663,0.3329147085807962,24.0
25,8,Lindsey Stirling,0.16739602343898977,0.33991998509922927,27.0
25,8,Jordan Fisher,0.1616633285818163,0.35335661931541573,30.0
25,8,Terrell Owens,0.11994370708082389,0.2828830042043834,25.5
25,9,Drew Scott,0.23136472243996986,0.4091425002164308,24.0
25,9,Frankie Muniz,0.22104034071251139,0.4099292296000011,25.5
25,9,Lindsey Stirling,0.19940054375750854,0.4105116548670559,28.5
25,9,Jordan Fisher,0.1963440125077756,0.41115882732099923,29.0
25,9,Victoria Arlen,0.1518503804213184,0.3592577878271895,28.0
25,10,Frankie Muniz,0.26384793257496053,0.5125148759011173,38.8887
25,10,Jordan Fisher,0.25678667333542177,0.5125596287966809,40.0
25,10,Lindsey Stirling,0.2566552603221127,0.5124282157833719,40.0
25,10,Drew Scott,0.22271013357571814,0.46249727932064866,37.5
26,1,Chris Mazdzer,0.1289123018663461,0.22891230186586992,21.0
26,1,Mirai Nagasu,0.12559415156913556,0.23511796109242356,23.0
26,1,Josh Norman,0.12074703005696191,0.235032744342132,24.0
26,1,Tonya Harding,0.1204300893602685,0.2299538988835565,23.0
26,1,Johnny Damon,0.11310253179436866,0.1988168175082462,18.0
26,1,Jennie Finch Daigle,0.10917129536273575,0.20917129536225956,21.0
26,1,Adam Rippon,0.10039858080644637,0.21468429509161646,24.0
26,1,Arike Ogunbowale,0.09724208448280344,0.19248017972044518,20.0
26,1,Kareem Abdul-Jabbar,0.07196319324575282,0.1529155741977483,17.0
26,1,Jamie Anderson,0.012438741367985671,0.10291493184374531,19.0
26,2,Chris Mazdzer,0.14871921216413692,0.2720836981449842,33.0
26,2,Mirai Nagasu,0.1437155786499551,0.28203333565878386,37.0
26,2,Tonya Harding,0.13841836454430773,0.261782850525155,33.0
26,2,Josh Norman,0.13749700351586336,0.2552540128612175,31.5
26,2,Jennie Finch Daigle,0.12408793019481992,0.2418449395401741,31.5
26,2,Adam Rippon,0.11499364744832438,0.2533114044571531,37.0
26,2,Arike Ogunbowale,0.11100488440297028,0.24184600589780825,35.0
26,2,Kareem Abdul-Jabbar,0.08156337897998005,0.19184375281134347,29.5
26,3,Chris Mazdzer,0.18489132510802006,0.3412894293726817,33.0
26,3,Mirai Nagasu,0.17848164291532853,0.34435842016572726,35.0
26,3,Tonya Harding,0.17217685913110825,0.338053636381507,35.0
26,3,Josh Norman,0.1699074912593111,0.3500022779883154,38.0
26,3,Jennie Finch Daigle,0.15061287711706642,0.2880536354102539,29.0
26,3,Adam Rippon,0.14392980434574032,0.3382426005533502,41.0
27,1,Joe Amabile,0.11314115403655145,0.16804311482064987,14.0
27,1,Bobby Bones,0.09620042611444987,0.17463179866316192,20.0
27,1,John Schneider,0.0954132530565709,0.16600148835041173,18.0
27,1,DeMarcus Ware,0.09134753772621707,0.1815436161572359,23.0
27,1,Mary Lou Retton,0.08727849489120332,0.16570986743991534,20.0
27,1,Juan Pablo Di Pace,0.08424944954593,0.17052395934951325,22.0
27,1,Alexis Ren,0.08314791067127171,0.16942242047485495,22.0
27,1,Evanna Lynch,0.08175857987278219,0.15234681516662302,18.0
27,1,Milo Manheim,0.07985341825538267,0.1582847908040947,20.0
27,1,Nancy McKeon,0.06795148665331224,0.1444220748883065,19.5
27,1,Tinashe,0.054657607995397504,0.14485368642641636,23.0
27,1,Danelle Umstead,0.03959053025158802,0.11017876554542885,18.0
27,1,Nikki Glaser,0.025410150857274157,0.09403760183739719,17.5
27,2,Joe Amabile,0.11780500616698099,0.182500015408886,17.5
27,2,Bobby Bones,0.10054118301156947,0.17262990759540647,19.5
27,2,John Schneider,0.09979376524101338,0.1792762051667824,21.5
27,2,DeMarcus Ware,0.09503117604398811,0.18190733131168912,23.5
27,2,Mary Lou Retton,0.09006830259155765,0.17509602902377566,23.0
27,2,Juan Pablo Di Pace,0.08689147332446155,0.18300977276957758,26.0
27,2,Evanna Lynch,0.08546176798408305,0.17418635208726707,24.0
27,2,Alexis Ren,0.08360874949062398,0.174181762429291,24.5
27,2,Milo Manheim,0.08177132790536945,0.17788962735048547,26.0
27,2,Nancy McKeon,0.06540282855668145,0.14118841081148448,20.5
27,2,Tinashe,0.05647929239683548,0.15259759184195149,26.0
27,2,Danelle Umstead,0.03714512721270912,0.10553699412558012,18.5
27,3,Joe Amabile,0.12651136476602087,0.19293202897241785,18.0
27,3,Bobby Bones,0.10770576639050947,0.19257661509868337,23.0
27,3,John Schneider,0.10704965853787912,0.18454043344534227,21.0
27,3,DeMarcus Ware,0.09978038576844656,0.19572134517768663,26.0
27,3,Mary Lou Retton,0.09591068213247328,0.1844715677410026,24.0
27,3,Juan Pablo Di Pace,0.09220972457765733,0.20291083158831896,30.0
27,3,Evanna Lynch,0.09149575858504307,0.19112675489463854,27.0
27,3,Alexis Ren,0.08954833812519017,0.18548929753443025,26.0
27,3,Milo Manheim,0.08687286313592073,0.18650385944551617,27.0
27,3,Nancy McKeon,0.05329142470088521,0.13447223650870374,22.0
27,3,Tinashe,0.04962403320285414,0.1492550295124496,27.0
27,4,Joe Amabile,0.13874166772402613,0.20339684013754056,15.0
27,4,Bobby Bones,0.1173595068578677,0.20356640340922028,20.0
27,4,John Schneider,0.11274587726359157,0.20326311864251176,21.0
27,4,DeMarcus Ware,0.10853468476651267,0.20336227097300047,22.0
27,4,Evanna Lynch,0.10004663671153069,0.20349491257315377,24.0
27,4,Juan Pablo Di Pace,0.09984863073054498,0.20329690659216804,24.0
27,4,Alexis Ren,0.09564091304315407,0.20339953373234476,25.0
27,4,Milo Manheim,0.0944720349200326,0.2194720349194938,29.0
27,4,Mary Lou Retton,0.09137962522988442,0.20344859074664273,26.0
27,4,Tinashe,0.041230422671079174,0.1532993881878375,26.0
27,6,Joe Amabile,0.1411557924062797,0.23722566140149337,22.0
27,6,Bobby Bones,0.13367821642628808,0.22974808542150177,22.0
27,6,DeMarcus Ware,0.12056716230536639,0.23410428020880072,26.0
27,6,Alexis Ren,0.11292257968695456,0.23082650981744407,27.0
27,6,Milo Manheim,0.11275946660440857,0.24376383341606356,30.0
27,6,Evanna Lynch,0.11165906698821261,0.23829662157281245,29.0
27,6,Juan Pablo Di Pace,0.10250501620999798,0.23350938302165297,30.0
27,6,John Schneider,0.10215528124633051,0.18512471356037868,19.0
27,6,Mary Lou Retton,0.0625974180404288,0.1674009114897528,24.0
27,7,Joe Amabile,0.152744490626858,0.2607904676378555,23.5
27,7,Bobby Bones,0.1492861320211871,0.271125212480397,26.5
27,7,DeMarcus Ware,0.13225660193478256,0.2540956823939925,26.5
27,7,Alexis Ren,0.12785041876480235,0.25428720037341646,27.5
27,7,Milo Manheim,0.12768488828654515,0.26101822161926547,29.0
27,7,Evanna Lynch,0.12246108650190711,0.2580932704093295,29.5
27,7,Juan Pablo Di Pace,0.10778491550911348,0.23652054769242964,28.0
27,7,John Schneider,0.07993146626435484,0.20406939729826684,27.0
27,8,Bobby Bones,0.20183610764294008,0.3415876604371031,22.5
27,8,Joe Amabile,0.1986662323329481,0.34152337518920367,23.0
27,8,Milo Manheim,0.1706946951197697,0.34150214853485783,27.5
27,8,Alexis Ren,0.16203329612658554,0.3421575197279513,29.0
27,8,Evanna Lynch,0.16154857924661342,0.34167280284797913,29.0
27,8,Juan Pablo Di Pace,0.10522108941848551,0.2915564931440362,30.0
28,1,Kate Flannery,0.08333357975620498,-10.0,15.0
28,1,Kel Mitchell,0.08333357975620498,-8.0,16.0
28,1,Ray Lewis,0.08333357975620498,-10.0,15.0
28,1,Lamar Odom,0.08333357975620498,-13.0,11.0
28,1,Sailor Brinkley-Cook,0.08333357975620498,-5.0,18.0
28,1,Sean Spicer,0.08333357975620498,-12.0,12.0
28,1,Mary Wilson,0.08333357975620498,-6.0,17.0
28,1,Lauren Alaina,0.08333357975620498,-4.0,19.0
28,1,Ally Brooke,0.08333357975620498,-8.0,16.0
28,1,Karamo Brown,0.08333357975620498,-6.0,17.0
28,1,Hannah Brown,0.08333357975620498,-3.0,20.0
28,1,James Van Der Beek,0.08333062259841172,-13.0,21.0
28,2,Ray Lewis,0.08333346886489201,-11.0,15.0
28,2,Kate Flannery,0.08333332100470679,-4.0,21.0
28,2,James Van Der Beek,0.08333332100470679,-5.0,20.0
28,2,Kel Mitchell,0.08333332100470679,-5.0,20.0
28,2,Lamar Odom,0.08333332100470679,-14.0,12.0
28,2,Sailor Brinkley-Cook,0.08333332100470679,-10.0,18.0
28,2,Sean Spicer,0.08333332100470679,-11.0,16.0
28,2,Mary Wilson,0.08333332100470679,-12.0,15.0
28,2,Lauren Alaina,0.08333332100470679,-8.0,19.0
28,2,Ally Brooke,0.08333332100470679,-5.0,20.0
28,2,Karamo Brown,0.08333332100470679,-8.0,19.0
28,2,Hannah Brown,0.08333332100470679,-3.0,24.0
28,4,Kate Flannery,0.09999999999,-9.0,26.0
28,4,James Van Der Beek,0.09999999999,-7.0,28.0
28,4,Kel Mitchell,0.09999999999,-2.0,32.0
28,4,Lamar Odom,0.09999999999,-11.0,20.0
28,4,Sailor Brinkley-Cook,0.09999999999,-6.0,31.0
28,4,Sean Spicer,0.09999999999,-10.0,21.0
28,4,Lauren Alaina,0.09999999999,-2.0,32.0
28,4,Ally Brooke,0.09999999999,-2.0,32.0
28,4,Karamo Brown,0.09999999999,-7.0,28.0
28,4,Hannah Brown,0.09999999999,-2.0,32.0
28,6,Kate Flannery,0.11111154919664806,-2.0,27.0
28,6,James Van Der Beek,0.11111154919664806,-2.0,27.0
28,6,Kel Mitchell,0.11111154919664806,-5.0,26.0
28,6,Sean Spicer,0.11111154919664806,-10.0,21.0
28,6,Lauren Alaina,0.11111154919664806,-5.0,26.0
28,6,Ally Brooke,0.11111154919664806,-7.0,25.0
28,6,Karamo Brown,0.11111154919664806,-7.0,25.0
28,6,Hannah Brown,0.11111154919664806,-9.0,24.0
28,6,Sailor Brinkley-Cook,0.11110760631570392,-10.0,27.0
28,7,Kate Flannery,0.124999999984375,-8.0,24.0
28,7,James Van Der Beek,0.124999999984375,-2.0,27.0
28,7,Kel Mitchell,0.124999999984375,-6.0,25.5
28,7,Sean Spicer,0.124999999984375,-9.0,21.0
28,7,Lauren Alaina,0.124999999984375,-2.0,27.0
28,7,Ally Brooke,0.124999999984375,-2.0,27.0
28,7,Karamo Brown,0.124999999984375,-7.0,24.5
28,7,Hannah Brown,0.124999999984375,-5.0,26.0
28,8,Kate Flannery,0.1428571428367347,-6.0,25.9998
28,8,James Van Der Beek,0.1428571428367347,-2.0,31.9998
28,8,Kel Mitchell,0.1428571428367347,-5.0,29.9998
28,8,Sean Spicer,0.1428571428367347,-8.0,20.0
28,8,Lauren Alaina,0.1428571428367347,-7.0,24.0
28,8,Ally Brooke,0.1428571428367347,-4.0,30.0
28,8,Hannah Brown,0.1428571428367347,-3.0,30.9998
28,9,James Van Der Beek,0.16666666663888888,-4.0,36.0
28,9,Kel Mitchell,0.16666666663888888,-3.0,37.0
28,9,Sean Spicer,0.16666666663888888,-7.0,25.0
28,9,Lauren Alaina,0.16666666663888888,-6.0,35.0
28,9,Ally Brooke,0.16666666663888888,-2.0,40.0
28,9,Hannah Brown,0.16666666663888888,-5.0,35.5
28,10,James Van Der Beek,0.19999999996,-6.0,25.5
28,10,Kel Mitchell,0.19999999996,-3.0,28.5
28,10,Lauren Alaina,0.19999999996,-4.0,27.0
28,10,Ally Brooke,0.19999999996,-2.0,29.5
28,10,Hannah Brown,0.19999999996,-4.0,27.0
29,1,Chrishell Stause,0.06666833741081378,-14.0,13.0
29,1,Anne Heche,0.06666666665943088,-8.0,18.0
29,1,Jesse Metcalfe,0.06666666665943088,-8.0,18.0
29,1,Justina Machado,0.06666666665943088,-3.0,21.0
29,1,Charles Oakley,0.06666666665943088,-16.0,12.0
29,1,Veron Davis,0.06666666665943088,-13.0,17.0
29,1,Johnny Weir,0.06666666665943088,-8.0,18.0
29,1,Nev Schulman,0.06666666665943088,-5.0,20.0
29,1,AJ McLean,0.06666666665943088,-8.0,18.0
29,1,Nelly,0.06666666665943088,-14.0,16.0
29,1,Kaitlyn Bristowe,0.06666666665943088,-5.0,20.0
29,1,Carole Baskin,0.06666666665943088,-17.0,11.0
29,1,Monica Aldama,0.06666666665943088,-7.0,19.0
29,1,Jeannie Mai,0.06666666665943088,-8.0,18.0
29,1,Skai Jackson,0.0666649959499181,-16.0,21.0
29,2,Anne Heche,0.06666666666222222,-7.0,18.0
29,2,Jesse Metcalfe,0.06666666666222222,-5.0,20.0
29,2,Chrishell Stause,0.06666666666222222,-7.0,18.0
29,2,Skai Jackson,0.06666666666222222,-15.0,15.0
29,2,Justina Machado,0.06666666666222222,-3.0,21.0
29,2,Charles Oakley,0.06666666666222222,-15.0,15.0
29,2,Veron Davis,0.06666666666222222,-7.0,18.0
29,2,Johnny Weir,0.06666666666222222,-7.0,18.0
29,2,Nev Schulman,0.06666666666222222,-3.0,21.0
29,2,AJ McLean,0.06666666666222222,-6.0,19.0
29,2,Nelly,0.06666666666222222,-7.0,18.0
29,2,Kaitlyn Bristowe,0.06666666666222222,-2.0,22.0
29,2,Carole Baskin,0.06666666666222222,-13.0,16.0
29,2,Monica Aldama,0.06666666666222222,-13.0,16.0
29,2,Jeannie Mai,0.06666666666222222,-7.0,18.0
29,3,Anne Heche,0.07142857142346938,-14.0,15.0
29,3,Jesse Metcalfe,0.07142857142346938,-10.0,20.0
29,3,Chrishell Stause,0.07142857142346938,-5.0,22.0
29,3,Skai Jackson,0.07142857142346938,-12.0,18.0
29,3,Justina Machado,0.07142857142346938,-11.0,19.0
29,3,Veron Davis,0.07142857142346938,-5.0,22.0
29,3,Johnny Weir,0.07142857142346938,-2.0,24.0
29,3,Nev Schulman,0.07142857142346938,-2.0,24.0
29,3,AJ McLean,0.07142857142346938,-8.0,21.0
29,3,Nelly,0.07142857142346938,-12.0,18.0
29,3,Kaitlyn Bristowe,0.07142857142346938,-4.0,23.0
29,3,Carole Baskin,0.07142857142346938,-15.0,12.0
29,3,Monica Aldama,0.07142857142346938,-8.0,21.0
29,3,Jeannie Mai,0.07142857142346938,-5.0,22.0
29,4,Jesse Metcalfe,0.0769232252052722,-11.0,21.0
29,4,Chrishell Stause,0.0769232252052722,-9.0,22.0
29,4,Skai Jackson,0.0769232252052722,-2.0,28.0
29,4,Justina Machado,0.0769232252052722,-4.0,24.0
29,4,Veron Davis,0.0769232252052722,-9.0,22.0
29,4,Johnny Weir,0.0769232252052722,-4.0,24.0
29,4,Nev Schulman,0.0769232252052722,-4.0,24.0
29,4,AJ McLean,0.0769232252052722,-4.0,24.0
29,4,Nelly,0.0769232252052722,-11.0,21.0
29,4,Kaitlyn Bristowe,0.0769232252052722,-3.0,25.0
29,4,Monica Aldama,0.0769232252052722,-4.0,24.0
29,4,Jeannie Mai,0.0769232252052722,-11.0,21.0
29,4,Anne Heche,0.07692129745981041,-23.0,21.0
29,5,Chrishell Stause,0.08333334202810543,-12.0,19.0
29,5,Skai Jackson,0.08333334202810543,-6.0,24.0
29,5,Justina Machado,0.08333334202810543,-6.0,24.0
29,5,Veron Davis,0.08333334202810543,-11.0,21.0
29,5,Johnny Weir,0.08333334202810543,-2.0,29.0
29,5,Nev Schulman,0.08333334202810543,-4.0,26.0
29,5,AJ McLean,0.08333334202810543,-6.0,24.0
29,5,Nelly,0.08333334202810543,-6.0,24.0
29,5,Kaitlyn Bristowe,0.08333334202810543,-3.0,27.0
29,5,Monica Aldama,0.08333334202810543,-4.0,26.0
29,5,Jeannie Mai,0.08333334202810543,-6.0,24.0
29,5,Jesse Metcalfe,0.08333323760750697,-23.0,19.0
29,6,Chrishell Stause,0.09090910125658838,-8.0,24.0
29,6,Skai Jackson,0.09090910125658838,-12.0,18.0
29,6,Justina Machado,0.09090910125658838,-2.0,27.0
29,6,Johnny Weir,0.09090910125658838,-10.0,22.0
29,6,Nev Schulman,0.09090910125658838,-6.0,26.0
29,6,AJ McLean,0.09090910125658838,-2.0,27.0
29,6,Nelly,0.09090910125658838,-8.0,24.0
29,6,Kaitlyn Bristowe,0.09090910125658838,-2.0,27.0
29,6,Monica Aldama,0.09090910125658838,-2.0,27.0
29,6,Jeannie Mai,0.09090910125658838,-7.0,25.0
29,6,Veron Davis,0.09090898734320715,-21.0,21.0
29,7,Chrishell Stause,0.09999999999,-6.0,26.0
29,7,Skai Jackson,0.09999999999,-3.0,27.0
29,7,Justina Machado,0.09999999999,-6.0,26.0
29,7,Johnny Weir,0.09999999999,-3.0,27.0
29,7,Nev Schulman,0.09999999999,-2.0,30.0
29,7,AJ McLean,0.09999999999,-6.0,26.0
29,7,Nelly,0.09999999999,-3.0,27.0
29,7,Kaitlyn Bristowe,0.09999999999,-10.0,24.0
29,7,Monica Aldama,0.09999999999,-11.0,22.0
29,7,Jeannie Mai,0.09999999999,-9.0,25.0
29,8,Skai Jackson,0.12500039155814363,-8.0,26.9998
29,8,Justina Machado,0.12500039155814363,-4.0,28.9998
29,8,Johnny Weir,0.12500039155814363,-2.0,30.0
29,8,Nev Schulman,0.12500039155814363,-2.0,30.0
29,8,AJ McLean,0.12500039155814363,-6.0,27.0
29,8,Nelly,0.12500039155814363,-9.0,24.0
29,8,Kaitlyn Bristowe,0.12500039155814363,-5.0,28.0
29,8,Chrishell Stause,0.12499725896799412,-13.0,27.0
29,9,Skai Jackson,0.14285716840912807,-4.0,28.9998
29,9,Justina Machado,0.14285716840912807,-6.0,25.9998
29,9,Johnny Weir,0.14285716840912807,-2.0,30.0
29,9,Nev Schulman,0.14285716840912807,-4.0,28.9998
29,9,Nelly,0.14285716840912807,-8.0,24.0
29,9,Kaitlyn Bristowe,0.14285716840912807,-2.0,30.0
29,9,AJ McLean,0.1428569894023745,-13.0,24.9998
29,10,Johnny Weir,0.1666668406733832,-5.0,28.5
29,10,Skai Jackson,0.16666663183199001,-6.0,28.5
29,10,Justina Machado,0.16666663183199001,-5.0,29.0
29,10,Nev Schulman,0.16666663183199001,-3.0,30.0
29,10,Nelly,0.16666663183199001,-8.0,28.0
29,10,Kaitlyn Bristowe,0.16666663183199001,-3.0,30.0
30,2,Martin Kove,0.06666666666222222,-16.0,15.0
30,2,Brian Austin Green,0.06666666666222222,-14.0,23.0
30,2,Melora Hardin,0.06666666666222222,-6.0,27.0
30,2,Matt James,0.06666666666222222,-15.0,22.0
30,2,"Mike ""The Miz"" Mizanin",0.06666666666222222,-9.0,26.0
30,2,Suni Lee,0.06666666666222222,-5.0,28.0
30,2,Iman Shumpert,0.06666666666222222,-10.0,25.0
30,2,Cody Rigsby,0.06666666666222222,-11.0,24.0
30,2,Melanie C,0.06666666666222222,-4.0,30.0
30,2,Jimmie Allen,0.06666666666222222,-6.0,27.0
30,2,Olivia Jade,0.06666666666222222,-6.0,27.0
30,2,JoJo Siwa,0.06666666666222222,-3.0,31.0
30,2,Christine Chiu,0.06666666666222222,-11.0,24.0
30,2,Kenya Moore,0.06666666666222222,-11.0,24.0
30,2,Amanda Kloots,0.06666666666222222,-2.0,32.0
30,3,Brian Austin Green,0.07142902438554659,-13.0,19.0
30,3,Iman Shumpert,0.07142902438554659,-13.0,19.0
30,3,Melora Hardin,0.07142853657997641,-7.0,23.0
30,3,Matt James,0.07142853657997641,-13.0,20.0
30,3,"Mike ""The Miz"" Mizanin",0.07142853657997641,-8.0,22.0
30,3,Suni Lee,0.07142853657997641,-10.0,21.0
30,3,Cody Rigsby,0.07142853657997641,-17.0,18.0
30,3,Melanie C,0.07142853657997641,-8.0,22.0
30,3,Jimmie Allen,0.07142853657997641,-13.0,20.0
30,3,Olivia Jade,0.07142853657997641,-4.0,24.0
30,3,JoJo Siwa,0.07142853657997641,-4.0,24.0
30,3,Kenya Moore,0.07142853657997641,-10.0,21.0
30,3,Amanda Kloots,0.07142853657997641,-4.0,24.0
30,3,Christine Chiu,0.07142804877773759,-21.0,21.0
30,4,Brian Austin Green,0.07692307691715976,-14.0,26.0
30,4,Melora Hardin,0.07692307691715976,-2.0,36.5
30,4,Matt James,0.07692307691715976,-13.0,28.5
30,4,"Mike ""The Miz"" Mizanin",0.07692307691715976,-8.0,32.5
30,4,Suni Lee,0.07692307691715976,-5.0,34.0
30,4,Iman Shumpert,0.07692307691715976,-10.0,31.5
30,4,Cody Rigsby,0.07692307691715976,-12.0,29.0
30,4,Melanie C,0.07692307691715976,-7.0,33.0
30,4,Jimmie Allen,0.07692307691715976,-8.0,32.5
30,4,Olivia Jade,0.07692307691715976,-3.0,35.0
30,4,JoJo Siwa,0.07692307691715976,-3.0,35.0
30,4,Kenya Moore,0.07692307691715976,-11.0,29.5
30,4,Amanda Kloots,0.07692307691715976,-5.0,34.0
30,5,"Mike ""The Miz"" Mizanin",0.09090965530350495,-10.0,32.0
30,5,Cody Rigsby,0.09090965530350495,-10.0,32.0
30,5,Melora Hardin,0.09090903446013461,-6.0,36.0
30,5,Suni Lee,0.09090903446013461,-6.0,36.0
30,5,Iman Shumpert,0.09090903446013461,-14.0,28.0
30,5,Jimmie Allen,0.09090903446013461,-11.0,34.0
30,5,Olivia Jade,0.09090903446013461,-6.0,36.0
30,5,JoJo Siwa,0.09090903446013461,-4.0,40.0
30,5,Kenya Moore,0.09090903446013461,-6.0,36.0
30,5,Amanda Kloots,0.09090903446013461,-5.0,39.0
30,5,Melanie C,0.09090841362100417,-14.0,36.0
30,6,Melora Hardin,0.09999999999,-9.0,34.0
30,6,"Mike ""The Miz"" Mizanin",0.09999999999,-9.0,34.0
30,6,Suni Lee,0.09999999999,-6.0,36.0
30,6,Iman Shumpert,0.09999999999,-2.0,40.0
30,6,Cody Rigsby,0.09999999999,-6.0,36.0
30,6,Jimmie Allen,0.09999999999,-4.0,38.0
30,6,Olivia Jade,0.09999999999,-6.0,36.0
30,6,JoJo Siwa,0.09999999999,-2.0,40.0
30,6,Kenya Moore,0.09999999999,-11.0,32.0
30,6,Amanda Kloots,0.09999999999,-4.0,38.0
30,7,Melora Hardin,0.11111111109876542,-4.0,38.0
30,7,"Mike ""The Miz"" Mizanin",0.11111111109876542,-10.0,32.0
30,7,Suni Lee,0.11111111109876542,-7.0,34.0
30,7,Iman Shumpert,0.11111111109876542,-7.0,34.0
30,7,Cody Rigsby,0.11111111109876542,-6.0,36.0
30,7,Jimmie Allen,0.11111111109876542,-4.0,38.0
30,7,Olivia Jade,0.11111111109876542,-2.0,42.0
30,7,JoJo Siwa,0.11111111109876542,-3.0,39.0
30,7,Amanda Kloots,0.11111111109876542,-7.0,34.0
30,8,Melora Hardin,0.124999999984375,-2.0,42.0
30,8,Suni Lee,0.124999999984375,-2.0,42.0
30,8,Iman Shumpert,0.124999999984375,-8.0,35.0
30,8,Cody Rigsby,0.124999999984375,-6.0,38.0
30,8,Jimmie Allen,0.124999999984375,-9.0,32.0
30,8,Olivia Jade,0.124999999984375,-7.0,36.0
30,8,JoJo Siwa,0.124999999984375,-5.0,41.0
30,8,Amanda Kloots,0.124999999984375,-2.0,42.0
30,9,Melora Hardin,0.16666666663888888,-6.0,36.0
30,9,Suni Lee,0.16666666663888888,-4.0,37.5
30,9,Iman Shumpert,0.16666666663888888,-4.0,37.5
30,9,Cody Rigsby,0.16666666663888888,-7.0,35.5
30,9,JoJo Siwa,0.16666666663888888,-2.0,40.0
30,9,Amanda Kloots,0.16666666663888888,-3.0,39.5
31,1,Jason Lewis,0.06249999999609375,-16.0,18.0
31,1,Cheryl Ladd,0.06249999999609375,-11.0,21.0
31,1,Selma Blair,0.06249999999609375,-4.0,28.0
31,1,Joseph Baena,0.06249999999609375,-10.0,23.0
31,1,Trevor Donovan,0.06249999999609375,-11.0,21.0
31,1,Daniel Durant,0.06249999999609375,-7.0,27.0
31,1,Wayne Brady,0.06249999999609375,-3.0,29.0
31,1,Sam Champion,0.06249999999609375,-13.0,20.0
31,1,Jessie James Decker,0.06249999999609375,-13.0,20.0
31,1,Jordin Sparks,0.06249999999609375,-8.0,26.0
31,1,Heidi D'Amelio,0.06249999999609375,-9.0,24.0
31,1,Charli D'Amelio,0.06249999999609375,-2.0,32.0
31,1,Teresa Giudice,0.06249999999609375,-13.0,20.0
31,1,Vinny Guadagnino,0.06249999999609375,-17.0,17.0
31,1,Shangela,0.06249999999609375,-4.0,28.0
31,1,Gabby Windey,0.06249999999609375,-4.0,28.0
31,2,Cheryl Ladd,0.06666666666222222,-16.0,21.0
31,2,Selma Blair,0.06666666666222222,-7.0,28.0
31,2,Joseph Baena,0.06666666666222222,-14.0,24.0
31,2,Trevor Donovan,0.06666666666222222,-5.0,30.0
