Season,Week,Contestant,Judge_Score_Z,Trend,Vote_Mean,Vote_Std,Vote_CI_Lower,Vote_CI_Upper
5,5,Sabrina Bryan,0.9148871887120333,,,,,
5,5,Mel B,0.9950232928327951,,,,,
5,5,Mark Cuban,0.35393445986669897,,,,,
5,5,Marie Osmond,0.35393445986669897,,,,,
5,5,Josie Maran,-1.3289237266693037,,,,,
5,5,Jennie Garth,0.6744788763497472,,,,,
5,5,Helio Castroneves,0.5142066681082231,,,,,
5,5,Floyd Mayweather Jr. ,-1.3289237266693037,,,,,
5,5,Cameron Mathison,0.754614980470509,,,,,
5,5,Albert Reed,-1.3289237266693037,,,,,
5,5,Jane Seymour,0.754614980470509,,,,,
5,6,Marie Osmond,0.5968880159994205,,,,,
5,6,Wayne Newton,-1.119165029998914,,,,,
5,6,Sabrina Bryan,0.7461100199992758,,,,,
5,6,Mel B,1.1191650299989135,,,,,
5,6,Mark Cuban,-1.119165029998914,,,,,
5,6,Josie Maran,-1.119165029998914,,,,,
5,6,Jennie Garth,0.8953320239991308,,,,,
5,6,Jane Seymour,0.5222770139994929,,,,,
5,6,Helio Castroneves,0.9699430259990586,,,,,
5,6,Floyd Mayweather Jr. ,-1.119165029998914,,,,,
5,6,Cameron Mathison,0.7461100199992758,,,,,
5,6,Albert Reed,-1.119165029998914,,,,,
5,7,Wayne Newton,-0.9568375226842578,,,,,
5,7,Sabrina Bryan,-0.9568375226842578,,,,,
5,7,Mel B,1.0304404090445853,,,,,
5,7,Mark Cuban,-0.9568375226842578,,,,,
5,7,Marie Osmond,0.9568375226842578,,,,,
5,7,Josie Maran,-0.9568375226842578,,,,,
5,7,Jane Seymour,0.8832346363239305,,,,,
5,7,Helio Castroneves,0.9568375226842578,,,,,
5,7,Floyd Mayweather Jr. ,-0.9568375226842578,,,,,
5,7,Cameron Mathison,0.9200360795040942,,,,,
5,7,Albert Reed,-0.9568375226842578,,,,,
5,7,Jennie Garth,0.9936389658644218,,,,,
5,8,Marie Osmond,0.9966495123620833,,,,,
5,8,Wayne Newton,-0.8065194515422401,,,,,
5,8,Sabrina Bryan,-0.8065194515422401,,,,,
5,8,Mel B,1.25424507863413,,,,,
5,8,Mark Cuban,-0.8065194515422401,,,,,
5,8,Josie Maran,-0.8065194515422401,,,,,
5,8,Albert Reed,-0.8065194515422401,,,,,
5,8,Jane Seymour,-0.8065194515422401,,,,,
5,8,Helio Castroneves,1.291044445244422,,,,,
5,8,Floyd Mayweather Jr. ,-0.8065194515422401,,,,,
5,8,Cameron Mathison,1.070248245582668,,,,,
5,8,Jennie Garth,1.033448878972376,,,,,
5,9,Marie Osmond,1.2664480935975826,,,,,
5,9,Wayne Newton,-0.6765955568535029,,,,,
5,9,Sabrina Bryan,-0.6765955568535029,,,,,
5,9,Mel B,1.4052369257726598,,,,,
5,9,Mark Cuban,-0.6765955568535029,,,,,
5,9,Josie Maran,-0.6765955568535029,,,,,
5,9,Helio Castroneves,1.4052369257726598,,,,,
5,9,Jane Seymour,-0.6765955568535029,,,,,
5,9,Floyd Mayweather Jr. ,-0.6765955568535029,,,,,
5,9,Cameron Mathison,-0.6765955568535029,,,,,
5,9,Albert Reed,-0.6765955568535029,,,,,
5,9,Jennie Garth,1.335842509685121,,,,,
5,10,Wayne Newton,-0.5496615646068626,,,,,
5,10,Sabrina Bryan,-0.5496615646068626,,,,,
5,10,Mark Cuban,-0.5496615646068626,,,,,
5,10,Marie Osmond,1.3626120239897517,,,,,
5,10,Josie Maran,-0.5496615646068626,,,,,
5,10,Mel B,1.8060266980203366,,,,,
5,10,Jane Seymour,-0.5496615646068626,,,,,
5,10,Helio Castroneves,1.7783153594516734,,,,,
5,10,Floyd Mayweather Jr. ,-0.5496615646068626,,,,,
5,10,Cameron Mathison,-0.5496615646068626,,,,,
5,10,Albert Reed,-0.5496615646068626,,,,,
5,10,Jennie Garth,-0.5496615646068626,,,,,
5,11,Mel B,0.0,,,,,
5,11,Mark Cuban,0.0,,,,,
5,11,Marie Osmond,0.0,,,,,
5,11,Josie Maran,0.0,,,,,
5,11,Jennie Garth,0.0,,,,,
5,11,Floyd Mayweather Jr. ,0.0,,,,,
5,11,Helio Castroneves,0.0,,,,,
5,11,Cameron Mathison,0.0,,,,,
5,11,Albert Reed,0.0,,,,,
5,11,Sabrina Bryan,0.0,,,,,
5,11,Jane Seymour,0.0,,,,,
5,11,Wayne Newton,0.0,,,,,
6,1,Adam Carolla,-1.358635495988127,0.0,0.2857529272302062,0.08447833205463963,0.14613659242779753,0.45161335961098775
6,1,Steve Guttenberg,-0.582272355423483,0.0,0.5689547185287617,0.1517202329731102,0.3234395494390897,0.8964389046841909
6,1,Shannon Elizabeth,0.194090785141161,0.0,1.2699101909282355,0.3966601830648722,0.717970278045863,2.1887927022493696
6,1,Priscilla Presley,0.9704539257058049,0.0,2.6218372371921284,0.7938201449629848,1.328148378247506,4.341067638466328
6,1,Monica Seles,-1.358635495988127,0.0,0.279891864317524,0.09582710001922107,0.15363393737765624,0.5403386716909108
6,1,Marlee Matlin,0.45287849866270874,0.0,1.622740922198812,0.48958425568910957,0.896645447225188,2.691418182596991
6,1,Penn Jillette,-1.099847782466579,0.0,0.3685501509194706,0.10878012939159873,0.19152321238098102,0.5774367156822118
6,1,Mario,0.9704539257058049,0.0,2.6733333977351657,0.7370841235568925,1.3692263390551709,4.235439150362287
6,1,Kristi Yamaguchi,1.746817066270449,0.0,5.834681603626676,1.7319246840095457,3.177560437448174,10.070336496243089
6,1,Jason Taylor,0.45287849866270874,0.0,1.6031201607131067,0.48640161859188147,0.8418610089508559,2.852752158378104
6,1,Cristian de la Fuente,0.194090785141161,0.0,1.2261300808694768,0.35446806244238127,0.6374036576626574,2.0241716396665943
6,1,Marissa Jaret Winokur,-0.582272355423483,0.0,0.5940423449936224,0.19156415342062227,0.30878511691557253,1.0617868529002752
6,2,Monica Seles,-1.5243382021516667,,,,,
6,2,Steve Guttenberg,-1.2867790018163423,,,,,
6,2,Shannon Elizabeth,0.6136946008662559,,,,,
6,2,Priscilla Presley,-0.0989830001397183,,,,,
6,2,Penn Jillette,-1.049219801481017,,,,,
6,2,Marlee Matlin,0.6136946008662559,,,,,
6,2,Jason Taylor,1.3263722018722301,,,,,
6,2,Mario,1.088813001536905,,,,,
6,2,Kristi Yamaguchi,1.3263722018722301,,,,,
6,2,Cristian de la Fuente,-0.33654220047504285,,,,,
6,2,Adam Carolla,-0.574101400810368,,,,,
6,2,Marissa Jaret Winokur,-0.0989830001397183,,,,,
6,3,Monica Seles,-2.0685973091895407,,,,,
6,3,Steve Guttenberg,0.21774708517784647,,,,,
6,3,Shannon Elizabeth,0.5443677129446161,,,,,
6,3,Priscilla Presley,0.7621147981224622,,,,,
6,3,Marlee Matlin,0.21774708517784647,,,,,
6,3,Penn Jillette,-2.0685973091895407,,,,,
6,3,Mario,0.21774708517784647,,,,,
6,3,Kristi Yamaguchi,0.8709883407113856,,,,,
6,3,Marissa Jaret Winokur,0.0,,,,,
6,3,Jason Taylor,0.43549417035569293,,,,,
6,3,Cristian de la Fuente,0.6532412555335394,,,,,
6,3,Adam Carolla,0.21774708517784647,,,,,
6,4,Shannon Elizabeth,0.793114689442743,,,,,
6,4,Priscilla Presley,0.27866191791231515,,,,,
6,4,Penn Jillette,-1.6076649110325862,,,,,
6,4,Monica Seles,-1.6076649110325862,,,,,
6,4,Marlee Matlin,0.4501461750891244,,,,,
6,4,Steve Guttenberg,-1.6076649110325862,,,,,
6,4,Mario,0.4501461750891244,,,,,
6,4,Kristi Yamaguchi,0.8788568180311473,,,,,
6,4,Jason Taylor,0.8788568180311473,,,,,
6,4,Cristian de la Fuente,0.6216304322659335,,,,,
6,4,Adam Carolla,0.021435532147101304,,,,,
6,4,Marissa Jaret Winokur,0.4501461750891244,,,,,
6,5,Steve Guttenberg,-1.3309250551204668,,,,,
6,5,Shannon Elizabeth,0.5432347163757011,,,,,
6,5,Priscilla Presley,0.38026430146299073,,,,,
6,5,Penn Jillette,-1.3309250551204668,,,,,
6,5,Monica Seles,-1.3309250551204668,,,,,
6,5,Marlee Matlin,0.4617495089193458,,,,,
6,5,Marissa Jaret Winokur,0.6247199238320561,,,,,
6,5,Kristi Yamaguchi,1.0321459611138315,,,,,
6,5,Jason Taylor,0.8691755462011215,,,,,
6,5,Cristian de la Fuente,0.5432347163757011,,,,,
6,5,Adam Carolla,-1.3309250551204668,,,,,
6,5,Mario,0.8691755462011215,,,,,
6,6,Monica Seles,-1.1174697525349284,,,,,
6,6,Steve Guttenberg,-1.1174697525349284,,,,,
6,6,Shannon Elizabeth,0.6704818515209571,,,,,
6,6,Priscilla Presley,-1.1174697525349284,,,,,
6,6,Penn Jillette,-1.1174697525349284,,,,,
6,6,Marlee Matlin,0.44698790101397134,,,,,
6,6,Marissa Jaret Winokur,0.819477818525614,,,,,
6,6,Mario,0.9684737855302714,,,,,
6,6,Kristi Yamaguchi,1.1174697525349284,,,,,
6,6,Jason Taylor,0.6704818515209571,,,,,
6,6,Cristian de la Fuente,0.8939758020279427,,,,,
6,6,Adam Carolla,-1.1174697525349284,,,,,
6,7,Steve Guttenberg,-0.9544627909771419,,,,,
6,7,Shannon Elizabeth,0.9359295328999157,,,,,
6,7,Priscilla Presley,-0.9544627909771419,,,,,
6,7,Penn Jillette,-0.9544627909771419,,,,,
6,7,Monica Seles,-0.9544627909771419,,,,,
6,7,Marlee Matlin,-0.9544627909771419,,,,,
6,7,Mario,0.9359295328999157,,,,,
6,7,Kristi Yamaguchi,1.047129081363272,,,,,
6,7,Jason Taylor,1.084195597517724,,,,,
6,7,Cristian de la Fuente,0.7505969521276552,,,,,
6,7,Adam Carolla,-0.9544627909771419,,,,,
6,7,Marissa Jaret Winokur,0.9729960490543677,,,,,
6,8,Monica Seles,-0.8077568753572978,,,,,
6,8,Steve Guttenberg,-0.8077568753572978,,,,,
6,8,Shannon Elizabeth,-0.8077568753572978,,,,,
6,8,Priscilla Presley,-0.8077568753572978,,,,,
6,8,Penn Jillette,-0.8077568753572978,,,,,
6,8,Marlee Matlin,-0.8077568753572978,,,,,
6,8,Adam Carolla,-0.8077568753572978,,,,,
6,8,Mario,1.1163381535836812,,,,,
6,8,Kristi Yamaguchi,1.1889455131663593,,,,,
6,8,Jason Taylor,1.0800344737923417,,,,,
6,8,Cristian de la Fuente,1.261552872749038,,,,,
6,8,Marissa Jaret Winokur,1.0074271142096636,,,,,
6,9,Monica Seles,-0.6764164818637968,,,,,
6,9,Steve Guttenberg,-0.6764164818637968,,,,,
6,9,Shannon Elizabeth,-0.6764164818637968,,,,,
6,9,Priscilla Presley,-0.6764164818637968,,,,,
6,9,Penn Jillette,-0.6764164818637968,,,,,
6,9,Marlee Matlin,-0.6764164818637968,,,,,
6,9,Kristi Yamaguchi,1.4266238526581898,,,,,
6,9,Mario,-0.6764164818637968,,,,,
6,9,Jason Taylor,1.3528329637275935,,,,,
6,9,Cristian de la Fuente,1.3897284081928918,,,,,
6,9,Adam Carolla,-0.6764164818637968,,,,,
6,9,Marissa Jaret Winokur,1.2421466303316995,,,,,
6,10,Steve Guttenberg,-0.5515106565242877,,,,,
6,10,Shannon Elizabeth,-0.5515106565242877,,,,,
6,10,Penn Jillette,-0.5515106565242877,,,,,
6,10,Monica Seles,-0.5515106565242877,,,,,
6,10,Marlee Matlin,-0.5515106565242877,,,,,
6,10,Priscilla Presley,-0.5515106565242877,,,,,
6,10,Mario,-0.5515106565242877,,,,,
6,10,Kristi Yamaguchi,1.7981205428691278,,,,,
6,10,Jason Taylor,1.680638982899457,,,,,
6,10,Cristian de la Fuente,1.4848363829500055,,,,,
6,10,Adam Carolla,-0.5515106565242877,,,,,
6,10,Marissa Jaret Winokur,-0.5515106565242877,,,,,
6,11,Priscilla Presley,0.0,,,,,
6,11,Penn Jillette,0.0,,,,,
6,11,Monica Seles,0.0,,,,,
6,11,Marlee Matlin,0.0,,,,,
6,11,Marissa Jaret Winokur,0.0,,,,,
6,11,Jason Taylor,0.0,,,,,
6,11,Kristi Yamaguchi,0.0,,,,,
6,11,Cristian de la Fuente,0.0,,,,,
6,11,Adam Carolla,0.0,,,,,
6,11,Shannon Elizabeth,0.0,,,,,
6,11,Mario,0.0,,,,,
6,11,Steve Guttenberg,0.0,,,,,
7,1,Brooke Burke,1.6137520888277108,0.0,4.79370525970797,1.317184649005296,2.921021163038205,7.584610636049514
7,1,Warren Sapp,0.6673410893648427,0.0,1.953147717748632,0.5894119358427091,0.9959948706280051,3.1742572779479077
7,1,Toni Braxton,0.9828114225191321,0.0,2.643591335275929,0.8632674568873892,1.2076341263216033,4.541883879098724
7,1,Ted McGinley,-0.2790699100980261,0.0,0.7716448149798648,0.2609590694047161,0.4121561924916159,1.3628298575692996
7,1,Rocco DiSpirito,-0.5945402432523162,0.0,0.5921637567140567,0.1984633907711432,0.29601370590795234,1.0046073142227658
7,1,Misty May-Treanor,0.5096059227876977,0.0,1.7217939840698464,0.4955034459211405,0.969885942003026,2.76709882833495
7,1,Susan Lucci,-0.2790699100980261,0.0,0.811126533982565,0.2433116019419092,0.42378805345040216,1.3901432471556836
7,1,Lance Bass,0.6673410893648427,0.0,2.0144452128796884,0.5703800737059361,1.1943922820774473,3.355101690229506
7,1,Kim Kardashian,-0.2790699100980261,0.0,0.8564208124473152,0.2958894705749079,0.46400841180793356,1.5933445613478507
7,1,Jeffrey Ross,-2.329627075600909,0.0,0.10809219677096456,0.033931385837938144,0.06283058775487574,0.18360615411519737
7,1,Cody Linley,0.3518707562105526,0.0,1.4859708253685755,0.5166014169021681,0.7287774192260537,2.733486730695555
7,1,Cloris Leachman,-1.0677457429837507,0.0,0.36719349136734286,0.11535853920613713,0.2047761514968119,0.6471600465160962
7,1,Maurice Greene,0.03640042305626322,0.0,1.0973895284563948,0.3486401367389944,0.6337297158098235,1.9312261725382225
7,2,Rocco DiSpirito,-0.12419405994016643,,,,,
7,2,Warren Sapp,0.8693584195811633,,,,,
7,2,Toni Braxton,0.7451643596409973,,,,,
7,2,Ted McGinley,-2.1112990189828253,,,,,
7,2,Susan Lucci,0.4967762397606647,,,,,
7,2,Misty May-Treanor,0.4967762397606647,,,,,
7,2,Cody Linley,0.4967762397606647,,,,,
7,2,Lance Bass,0.3725821798204986,,,,,
7,2,Kim Kardashian,0.0,,,,,
7,2,Jeffrey Ross,-2.1112990189828253,,,,,
7,2,Cloris Leachman,-0.24838811988033252,,,,,
7,2,Brooke Burke,0.8693584195811633,,,,,
7,2,Maurice Greene,0.2483881198803322,,,,,
7,3,Misty May-Treanor,-1.3950864005108354,,,,,
7,3,Warren Sapp,0.8833210375093735,,,,,
7,3,Toni Braxton,0.6099121449469482,,,,,
7,3,Ted McGinley,-1.3950864005108354,,,,,
7,3,Rocco DiSpirito,0.42763954990533165,,,,,
7,3,Maurice Greene,0.792184739988565,,,,,
7,3,Susan Lucci,0.5187758474261399,,,,,
7,3,Kim Kardashian,-1.3950864005108354,,,,,
7,3,Jeffrey Ross,-1.3950864005108354,,,,,
7,3,Lance Bass,0.6099121449469482,,,,,
7,3,Cody Linley,0.5187758474261399,,,,,
7,3,Cloris Leachman,0.0630943598220981,,,,,
7,3,Brooke Burke,1.1567299300717986,,,,,
7,4,Toni Braxton,0.5782182340037654,,,,,
7,4,Ted McGinley,-1.4141964036477639,,,,,
7,4,Susan Lucci,0.7593468374266318,,,,,
7,4,Rocco DiSpirito,0.21596102715803286,,,,,
7,4,Misty May-Treanor,-1.4141964036477639,,,,,
7,4,Maurice Greene,0.39708963058089924,,,,,
7,4,Warren Sapp,0.5782182340037654,,,,,
7,4,Kim Kardashian,-1.4141964036477639,,,,,
7,4,Jeffrey Ross,-1.4141964036477639,,,,,
7,4,Cody Linley,0.6687825357151987,,,,,
7,4,Cloris Leachman,0.5782182340037654,,,,,
7,4,Brooke Burke,0.940475440849498,,,,,
7,4,Lance Bass,0.940475440849498,,,,,
7,5,Warren Sapp,0.7938841860374449,,,,,
7,5,Toni Braxton,0.5557189302262112,,,,,
7,5,Ted McGinley,-1.190826279056167,,,,,
7,5,Susan Lucci,0.5557189302262112,,,,,
7,5,Rocco DiSpirito,-1.190826279056167,,,,,
7,5,Misty May-Treanor,-1.190826279056167,,,,,
7,5,Maurice Greene,0.9526610232449337,,,,,
7,5,Kim Kardashian,-1.190826279056167,,,,,
7,5,Jeffrey Ross,-1.190826279056167,,,,,
7,5,Cody Linley,1.0320494418486783,,,,,
7,5,Cloris Leachman,0.47633051162246687,,,,,
7,5,Brooke Burke,1.1114378604524224,,,,,
7,5,Lance Bass,0.47633051162246687,,,,,
7,6,Rocco DiSpirito,-1.0091976215148102,,,,,
7,6,Warren Sapp,1.0407350471871484,,,,,
7,6,Toni Braxton,-1.0091976215148102,,,,,
7,6,Ted McGinley,-1.0091976215148102,,,,,
7,6,Susan Lucci,0.8767404336909916,,,,,
7,6,Misty May-Treanor,-1.0091976215148102,,,,,
7,6,Maurice Greene,0.7127458201948349,,,,,
7,6,Lance Bass,1.204729660683305,,,,,
7,6,Kim Kardashian,-1.0091976215148102,,,,,
7,6,Jeffrey Ross,-1.0091976215148102,,,,,
7,6,Cody Linley,0.8767404336909916,,,,,
7,6,Cloris Leachman,0.22076197970636485,,,,,
7,6,Brooke Burke,1.1227323539352263,,,,,
7,7,Toni Braxton,-0.8783597155206461,,,,,
7,7,Ted McGinley,-0.8783597155206461,,,,,
7,7,Susan Lucci,0.9859139664007252,,,,,
7,7,Rocco DiSpirito,-0.8783597155206461,,,,,
7,7,Misty May-Treanor,-0.8783597155206461,,,,,
7,7,Maurice Greene,1.0635920364807825,,,,,
7,7,Warren Sapp,0.7528797561605538,,,,,
7,7,Kim Kardashian,-0.8783597155206461,,,,,
7,7,Jeffrey Ross,-0.8783597155206461,,,,,
7,7,Cody Linley,0.8305578262406108,,,,,
7,7,Cloris Leachman,-0.8783597155206461,,,,,
7,7,Brooke Burke,1.451982386881068,,,,,
7,7,Lance Bass,1.0635920364807825,,,,,
7,8,Warren Sapp,1.3278093345741002,,,,,
7,8,Toni Braxton,-0.7574751237503257,,,,,
7,8,Ted McGinley,-0.7574751237503257,,,,,
7,8,Susan Lucci,-0.7574751237503257,,,,,
7,8,Rocco DiSpirito,-0.7574751237503257,,,,,
7,8,Misty May-Treanor,-0.7574751237503257,,,,,
7,8,Maurice Greene,1.0961110614269418,,,,,
7,8,Kim Kardashian,-0.7574751237503257,,,,,
7,8,Jeffrey Ross,-0.7574751237503257,,,,,
7,8,Cody Linley,1.0961110614269418,,,,,
7,8,Cloris Leachman,-0.7574751237503257,,,,,
7,8,Brooke Burke,1.36642571343196,,,,,
7,8,Lance Bass,1.1733438191426615,,,,,
7,9,Rocco DiSpirito,-0.6374771736153222,,,,,
7,9,Warren Sapp,1.3827863069466688,,,,,
7,9,Toni Braxton,-0.6374771736153222,,,,,
7,9,Ted McGinley,-0.6374771736153222,,,,,
7,9,Susan Lucci,-0.6374771736153222,,,,,
7,9,Misty May-Treanor,-0.6374771736153222,,,,,
7,9,Jeffrey Ross,-0.6374771736153222,,,,,
7,9,Lance Bass,1.7126252425486268,,,,,
7,9,Kim Kardashian,-0.6374771736153222,,,,,
7,9,Cody Linley,1.2590967060959348,,,,,
7,9,Cloris Leachman,-0.6374771736153222,,,,,
7,9,Brooke Burke,1.3827863069466688,,,,,
7,9,Maurice Greene,-0.6374771736153222,,,,,
7,10,Warren Sapp,1.6851528921991739,,,,,
7,10,Toni Braxton,-0.5256440214199257,,,,,
7,10,Ted McGinley,-0.5256440214199257,,,,,
7,10,Rocco DiSpirito,-0.5256440214199257,,,,,
7,10,Misty May-Treanor,-0.5256440214199257,,,,,
7,10,Maurice Greene,-0.5256440214199257,,,,,
7,10,Susan Lucci,-0.5256440214199257,,,,,
7,10,Kim Kardashian,-0.5256440214199257,,,,,
7,10,Jeffrey Ross,-0.5256440214199257,,,,,
7,10,Cody Linley,-0.5256440214199257,,,,,
7,10,Cloris Leachman,-0.5256440214199257,,,,,
7,10,Brooke Burke,1.8861344298009102,,,,,
7,10,Lance Bass,1.6851528921991739,,,,,
7,11,Ted McGinley,0.0,,,,,
7,11,Susan Lucci,0.0,,,,,
7,11,Rocco DiSpirito,0.0,,,,,
7,11,Misty May-Treanor,0.0,,,,,
7,11,Maurice Greene,0.0,,,,,
7,11,Jeffrey Ross,0.0,,,,,
7,11,Kim Kardashian,0.0,,,,,
7,11,Cody Linley,0.0,,,,,
7,11,Cloris Leachman,0.0,,,,,
7,11,Brooke Burke,0.0,,,,,
7,11,Toni Braxton,0.0,,,,,
7,11,Lance Bass,0.0,,,,,
7,11,Warren Sapp,0.0,,,,,
8,1,Belinda Carlisle,-0.49410139817366944,0.0,0.6766269783508738,0.2072329119644942,0.3715694640160537,1.0908885676278142
8,1,Ty Murray,-1.3700084222088111,0.0,0.28164154173441963,0.0717792407054392,0.17366166073123993,0.43646303175565904
8,1,Steve-O,-0.49410139817366944,0.0,0.6458987981025939,0.19925620209103068,0.3175961064489761,1.086263642291853
8,1,Steve Wozniak,-1.6619774302205255,0.0,0.21505324459276715,0.0664113053518295,0.12433187775134992,0.3819206062118842
8,1,Melissa Rycroft,1.2577126498966138,0.0,3.5269355149642236,0.967202731415954,1.9857426819463482,5.64153599322737
8,1,Lil' Kim,0.6737746338731858,0.0,1.9548160759299447,0.5551403668408113,0.996183629437517,3.2038044737809583
8,1,Shawn Johnson,1.2577126498966138,0.0,3.3670369713814203,1.03686951250904,1.9441336830716323,5.879829207011006
8,1,Holly Madison,-0.2021323901619558,0.0,0.8443910075208724,0.26312257204551714,0.48243941710094157,1.5020732722521366
8,1,Gilles Marini,1.5496816579083275,0.0,4.893602047369085,1.4039533985054797,2.3682147050610984,7.477553360997878
8,1,Denise Richards,-0.2021323901619558,0.0,0.8364789671520992,0.25522543668718845,0.4545370471009496,1.4499699983222756
8,1,David Alan Grier,0.0898366178497578,0.0,1.1600516582512335,0.34927125052857005,0.5167274776448211,1.8482564300782003
8,1,Chuck Wicks,0.3818056258614722,0.0,1.5749109892540973,0.45742529864371195,0.8829496313247087,2.494449580516891
8,1,Lawrence Taylor,-0.7860704061853838,0.0,0.47213081474450624,0.12977257406714177,0.25985188723538843,0.7544493520042741
8,2,Melissa Rycroft,1.4872172548938531,0.1833333333333333,4.837828496702759,1.670577953722906,2.4829042146672653,8.424178909753177
8,2,Ty Murray,-0.10186419554067604,-0.4666666666666667,0.764472327204198,0.23472377678363623,0.3904537866293343,1.282380737434741
8,2,Steve-O,-1.690945645975206,-0.5666666666666667,0.15841924842418317,0.04258097188183641,0.09083864775106204,0.25149524257866923
8,2,Steve Wozniak,-0.896404920757941,-0.4333333333333333,0.3768869885426549,0.12218034174461018,0.19432130437137246,0.6379335404535282
8,2,Shawn Johnson,0.9575234380823436,0.2333333333333333,2.666767902701664,0.7258078632565151,1.442023323615415,4.202337237440152
8,2,Lil' Kim,0.6926765296765889,-0.7,1.484333055862082,0.4512546162677125,0.7338815173210367,2.5822548115086823
8,2,David Alan Grier,-0.896404920757941,-0.6333333333333333,0.3293478682143898,0.10303045639497889,0.18993206503650195,0.5713980131788503
8,2,Holly Madison,-0.6315580123521862,-0.6,0.42957071432501825,0.1407533874580569,0.23737511226770103,0.6932802945815424
8,2,Gilles Marini,1.7520641632996086,0.1666666666666666,6.1139057996598005,1.727391447337727,3.565360490861103,10.294765500059317
8,2,Denise Richards,0.1629827128650787,-0.6,0.9846941562704679,0.30608894705875006,0.4974844431897463,1.800984139368845
8,2,Chuck Wicks,-0.10186419554067604,-0.6666666666666667,0.7471452334812032,0.21513286026851552,0.41679302608072655,1.2654953199927075
8,2,Belinda Carlisle,-0.6315580123521862,-0.5666666666666667,0.4280284874702089,0.13014697215360063,0.23372352083859338,0.7430299258904672
8,2,Lawrence Taylor,-0.10186419554067604,-0.5333333333333333,0.7830746618411731,0.24526477669216754,0.445770876918408,1.3743135424070394
8,3,Lil' Kim,0.6893528781752982,-0.7,1.5455282093628395,0.4692376655186252,0.8748454880929354,2.6590906641119485
8,3,Ty Murray,0.4369137960265974,-0.4666666666666667,1.2824084845351373,0.46029818557021884,0.6578599813964163,2.2833409541528966
8,3,Steve-O,-0.5728425325682053,-0.5666666666666667,0.45679624925797246,0.15707040447262474,0.21811603431014756,0.8853551539620002
8,3,Steve Wozniak,-1.2039402379399569,-0.4333333333333333,0.27236078984278067,0.07634342245275005,0.14905055584365973,0.4203318287213612
8,3,Melissa Rycroft,0.9417919603239986,0.1833333333333333,2.781200299064915,0.7148398558765421,1.6495182224596907,4.217162716828227
8,3,Lawrence Taylor,0.05825517280354643,-0.5333333333333333,0.9263507436588836,0.2861955767218025,0.506454567322653,1.4900631500358799
8,3,Shawn Johnson,0.9417919603239986,0.2333333333333333,3.0020782428942647,1.008144654405959,1.4789980583663573,5.146905810086529
8,3,Gilles Marini,0.9417919603239986,0.1666666666666666,2.7110478510813967,0.8102049355223835,1.4439995738338853,4.447269927990559
8,3,Denise Richards,-0.4466229914938551,-0.6,0.5133898580125568,0.16391582364824017,0.267693499660933,0.9152605040504276
8,3,Holly Madison,-0.3204034504195045,-0.6,0.5973945787800458,0.18235155560963343,0.36423360407404265,1.020789905078344
8,3,David Alan Grier,0.5631333371009476,-0.6333333333333333,1.2660418489440655,0.40112314596141124,0.7018380647222727,2.1726335012626787
8,3,Chuck Wicks,0.4369137960265974,-0.6666666666666667,1.2004059753642848,0.36861092235865767,0.5954467043840833,1.9128216410125718
8,3,Belinda Carlisle,-2.4661356486834602,-0.5666666666666667,0.0756828600953999,0.021241701494867246,0.04233172260394668,0.11735415172463605
8,4,Steve-O,-0.36628875383070086,-0.5666666666666667,0.5834609273333232,0.19405046691821135,0.31739808583107904,0.9961898954796248
8,4,Steve Wozniak,-0.670230485732772,-0.4333333333333333,0.4404509026698121,0.14021120858780642,0.2532117345128801,0.7329707454849934
8,4,Shawn Johnson,0.6468503525095364,0.2333333333333333,2.10314243003451,0.5698242439102497,1.0793790395159675,3.1993239383614
8,4,Melissa Rycroft,1.0521059950456308,0.1833333333333333,3.075352050073223,0.8628988567632216,1.5998509749496663,4.72421117351304
8,4,Lil' Kim,0.8494781737775836,-0.7,1.8423592679473557,0.5326332399262015,1.1027476520647044,3.1701633438325794
8,4,Lawrence Taylor,0.038966888705393866,-0.5333333333333333,0.8964129709390021,0.27756474785413104,0.536651595564284,1.433721493050665
8,4,Ty Murray,0.6468503525095364,-0.4666666666666667,1.5293056584654092,0.40402810530253686,0.880514218504502,2.45292354010103
8,4,Gilles Marini,1.1534199056796548,0.1666666666666666,3.449707631478589,0.9276587981393037,2.1502812685910366,5.744456750234671
8,4,Denise Richards,-1.8859974133410564,-0.6,0.13010406102765462,0.04243758897731665,0.06996113503143413,0.23296175918169845
